source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,org_name_raw,address_raw,postal_raw
CRM_B,CRM_B_O_ORG_0396_345,Soni-Madan Diagnostic Ctr,Diagnostic Center,85 grewal ganj,Bhiwandi,MA,23497,US,2025-10-09T16:47:17,Soni-Madan Diagnostic Ctr,"85
Grewal Ganj",23497
CRM_A,CRM_A_O_ORG_0397_170,Tiwari-Mandal Pharmacy,Pharmacy,89 banik circle,Gandhidham,CA,59877,US,2026-01-15T20:39:34,Tiwari-Mandal Pharmacy,"89, Banik Circle",59877
CRM_B,CRM_B_O_ORG_0397_626,Tiwari-Mandal Pharmacy,Pharmacy,89 banik circle,Gandhidham,CA,59877,US,2025-10-13T00:46:57,Tiwari-Mandal Pharmacy,"89, Banik Circle",59877
CRM_A,CRM_A_O_ORG_0398_277,Soni-Mangal Diagnostic Center,Diagnostic Center,h.no. 85 prabhu chowk,Dewas,AZ,30976,US,2025-11-11T18:02:19,Soni-Mangal Diagnostic Center,"H.No. 85
Prabhu Chowk",30976
CRM_B,CRM_B_O_ORG_0398_200,Soni-Mangal Diagnostic Ctr,Diagnostic Center,h.no. 85 prabhu chowk,Dewas,AZ,30976,US,2026-01-11T09:00:23,Soni-Mangal Diagnostic Ctr,"H.No. 85
Prabhu Chowk",30976
CRM_A,CRM_A_O_ORG_0399_497,Chahal-Gola Hospital,Hospital,793 raju road,Tadepalligudem,CO,28532,US,2025-12-30T06:05:36,Chahal-Gola Hospital,"793
Raju Road",28532
CRM_B,CRM_B_O_ORG_0399_970,Chahal-Gola Hospital,Hospital,793 raju road,Tadepalligudem,CO,28532,US,2026-01-26T04:35:35,Chahal-Gola Hospital,"793
Raju Road",28532
CRM_A,CRM_A_O_ORG_0400_823,"Patil, Chand And Rastogi Clinic",Clinic,287 narain ganj,Chandigarh,PA,92944,US,2025-11-23T00:52:02,"Patil, Chand and Rastogi Clinic","287
Narain Ganj",92944
CRM_B,CRM_B_O_ORG_0400_600,"Patil, Chand And Rastogi Clinic",Clinic,287 narain ganj,Chandigarh,PA,92944,US,2026-01-10T13:35:30,"Patil, Chand and Rastogi Clinic","287
Narain Ganj",92944
CRM_B,CRM_B_O_ORG_0400_208,"Patil, Chand And Rastogi Clinic",Clinic,287 narain ganj,Chandigarh,PA,92944,US,2025-11-29T21:49:47,"Patil, Chand and Rastogi Clinic","287
Narain Ganj",92944
CRM_A,CRM_A_O_ORG_0401_658,"Sibal, Srivastava And Wali Pharmacy",Pharmacy,414 sridhar road,Gandhidham,TN,278781,IN,2025-10-19T06:46:10,"Sibal, Srivastava and Wali Pharmacy","414
Sridhar Road",278781
CRM_B,CRM_B_O_ORG_0401_152,"Sibal, Srivastava And Wali Pharmacy",Pharmacy,414 sridhar road,Gandhidham,TN,278781,IN,2025-10-09T22:58:51,"Sibal, Srivastava and Wali Pharmacy","414
Sridhar Road",278781
CRM_B,CRM_B_O_ORG_0401_405,"Sibal, Srivastava And Wali Pharmacy",Pharmacy,414 sridhar road,Gandhidham,TN,278781,IN,2025-10-28T20:55:23,"Sibal, Srivastava and Wali Pharmacy","414
Sridhar Road",278781
CRM_A,CRM_A_O_ORG_0402_960,Saxena-Reddy Diagnostic Center,Diagnostic Center,71/03 viswanathan zila,Mangalore,NC,29137,US,2025-11-02T22:43:45,Saxena-Reddy Diagnostic Center,"71/03, Viswanathan Zila",29137
CRM_B,CRM_B_O_ORG_0402_295,Saxena-Reddy Diagnostic Center,Diagnostic Center,71/03 viswanathan zila,Mangalore,NC,29137,US,2025-10-26T20:49:55,Saxena-Reddy Diagnostic Center,"71/03, Viswanathan Zila",29137
CRM_A,CRM_A_O_ORG_0403_952,Sur-Sahota Pharmacy,Pharmacy,88 raja circle,Ichalkaranji,FL,21318,US,2025-12-18T20:18:18,Sur-Sahota Pharmacy,"88, Raja Circle",21318
CRM_B,CRM_B_O_ORG_0403_725,Sur-Sahota Pharmacy,Pharmacy,88 raja circle,Ichalkaranji,FL,21318,US,2026-01-16T18:22:14,Sur-Sahota Pharmacy,"88, Raja Circle",21318
CRM_A,CRM_A_O_ORG_0404_659,"Ghosh, Andra And Narayanan Clinic",Clinic,57/846 dhawan street,Machilipatnam,AL,93118,US,2026-01-22T21:49:24,"Ghosh, Andra and Narayanan Clinic","57/846, Dhawan Street",93118
CRM_B,CRM_B_O_ORG_0404_921,"Ghosh, Andra And Narayanan Clinic",Clinic,57/846 dhawan street,Machilipatnam,AL,93118,US,2025-12-25T01:45:45,"Ghosh, Andra and Narayanan Clinic","57/846, Dhawan Street",93118
CRM_A,CRM_A_O_ORG_0404_278,"Ghosh, Andra And Narayanan Clinic",Clinic,57/846 dhawan street,Machilipatnam,AL,93118,US,2025-11-20T20:50:19,"Ghosh, Andra and Narayanan Clinic","57/846, Dhawan Street",93118
CRM_A,CRM_A_O_ORG_0405_252,Lala Group Clinic,Clinic,h.no. 865 pal zila,Guwahati,MI,69751,US,2025-12-01T02:30:35,Lala Group Clinic,"H.No. 865
Pal Zila",69751
CRM_B,CRM_B_O_ORG_0405_332,Lala Group Clinic,Clinic,h.no. 865 pal zila,Guwahati,MI,69751,US,2025-12-12T21:50:38,Lala Group Clinic,"H.No. 865
Pal Zila",69751
CRM_A,CRM_A_O_ORG_0406_540,Bhatt Llc Hospital,Hospital,38/298 batta chowk,Danapur,FL,94592,US,2025-12-14T15:22:15,Bhatt LLC Hospital,"38/298, Batta Chowk",94592-8590
CRM_B,CRM_B_O_ORG_0406_767,Bhatt Llc Hospital,Hospital,38/298 batta chowk,Danapur,FL,94592,US,2026-01-20T11:52:23,Bhatt LLC Hospital,"38/298, Batta Chowk",94592-8590
CRM_B,CRM_B_O_ORG_0406_113,Bhatt Llc Hospital,Hospital,38/298 batta chowk,Danapur,FL,94592,US,2025-10-14T01:15:20,Bhatt LLC Hospital,38/298 Batta Chowk,94592-8590
CRM_A,CRM_A_O_ORG_0407_170,Murty-Chokshi Diagnostic Center,Diagnostic Center,60 talwar zila,Etawah,TN,617310,IN,2025-11-25T05:47:44,Murty-Chokshi Diagnostic Center,"60
Talwar Zila",617310
CRM_A,CRM_A_O_ORG_0408_541,"Khalsa, Sachdeva And Sheth Diagnostic Center",Diagnostic Center,h.no. 552 ram street,Solapur,IL,26003,US,2026-02-06T14:40:17,"Khalsa, Sachdeva and Sheth Diagnostic Center","H.No. 552, Ram Street",26003
CRM_B,CRM_B_O_ORG_0408_407,"Khalsa, Sachdeva And Sheth Diagnostic Center",Diagnostic Center,h.no. 552 ram street,Solapur,IL,26003,US,2026-01-11T06:21:41,"Khalsa, Sachdeva and Sheth Diagnostic Center",H.No. 552 Ram Street,26003
CRM_B,CRM_B_O_ORG_0408_558,"Khalsa, Sachdeva And Sheth Diagnostic Center",Diagnostic Center,h.no. 552 ram street,Solapur,IL,26003,US,2026-01-30T00:35:41,"Khalsa, Sachdeva and Sheth Diagnostic Center",H.No. 552 Ram Street,26003
CRM_A,CRM_A_O_ORG_0409_677,"Deol, Lall And Raju Lab",Lab,h.no. 29 sunder path,Thiruvananthapuram,MI,15858,US,2026-01-04T07:18:32,"Deol, Lall and Raju Lab","H.No. 29
Sunder Path",15858
CRM_B,CRM_B_O_ORG_0409_684,"Deol, Lall And Raju Lab",Lab,h.no. 29 sunder path,Thiruvananthapuram,MI,15858,US,2025-11-01T12:20:07,"Deol, Lall and Raju Lab","H.No. 29
Sunder Path",15858
CRM_A,CRM_A_O_ORG_0410_902,Contractor-Raghavan Hospital,Hospital,022 dash chowk,Kakinada,PA,29322,US,2026-01-22T23:27:53,Contractor-Raghavan Hospital,"022, Dash Chowk",29322
CRM_B,CRM_B_O_ORG_0410_594,Contractor-Raghavan Hospital,Hospital,022 dash chowk,Kakinada,PA,29322,US,2026-01-19T10:47:41,Contractor-Raghavan Hospital,"022, Dash Chowk",29322
CRM_A,CRM_A_O_ORG_0411_358,"Buch, Tella And Bedi Pharmacy",Pharmacy,149 behl circle,Deoghar,DL,146051,IN,2025-12-27T19:36:17,"Buch, Tella and Bedi Pharmacy","149, Behl Circle",146051
CRM_B,CRM_B_O_ORG_0411_649,"Buch, Tella And Bedi Pharmacy",Pharmacy,149 behl circle,Deoghar,DL,146051,IN,2025-12-30T17:28:39,"Buch, Tella and Bedi Pharmacy","149, Behl Circle",146051
CRM_A,CRM_A_O_ORG_0411_811,"Buch, Tella And Bedi Pharmacy",Pharmacy,149 behl circle,Deoghar,DL,146051,IN,2026-01-01T00:56:54,"Buch, Tella and Bedi Pharmacy","149, Behl Circle",146051
CRM_A,CRM_A_O_ORG_0412_227,Savant-Murty Clinic,Clinic,h.no. 77 mannan ganj,Jalgaon,AL,64854,US,2026-01-21T20:04:58,Savant-Murty Clinic,"H.No. 77
Mannan Ganj",64854
CRM_B,CRM_B_O_ORG_0412_452,Savant-Murty Clinic,Clinic,h.no. 77 mannan ganj,Jalgaon,AL,64854,US,2025-12-13T21:12:13,Savant-Murty Clinic,"H.No. 77
Mannan Ganj",64854
CRM_A,CRM_A_O_ORG_0413_625,"Gole, Karnik And Bir Pharmacy",Pharmacy,183 ramakrishnan marg,Hazaribagh,WB,376289,IN,2025-12-31T22:37:12,"Gole, Karnik and Bir Pharmacy","183, Ramakrishnan Marg",376289
CRM_A,CRM_A_O_ORG_0414_105,Parmar Plc Diagnostic Center,Diagnostic Center,46/98 jhaveri chowk,Gangtok,NC,15460,US,2025-11-14T10:37:10,Parmar PLC Diagnostic Center,"46/98, Jhaveri Chowk",15460
CRM_B,CRM_B_O_ORG_0414_754,Parmar Plc Diagnostic Center,Diagnostic Center,46/98 jhaveri chowk,Gangtok,NC,15460,US,2026-01-11T12:35:37,Parmar PLC Diagnostic Center,46/98 Jhaveri Chowk,15460
CRM_A,CRM_A_O_ORG_0415_293,Mutti-Uppal Hospital,Hospital,h.no. 62 chhabra chowk,Kirari Suleman Nagar,AL,86601,US,2025-12-23T16:18:28,Mutti-Uppal Hospital,"H.No. 62
Chhabra Chowk",86601
CRM_B,CRM_B_O_ORG_0415_186,Mutti-Uppal Hospital,Hospital,h.no. 62 chhabra chowk,Kirari Suleman Nagar,AL,86601,US,2025-12-02T20:26:25,Mutti-Uppal Hospital,"H.No. 62
Chhabra Chowk",86601
CRM_A,CRM_A_O_ORG_0416_873,Dhawan Llc Lab,Lab,98 pall road,Madanapalle,NJ,22290,US,2025-12-20T06:35:36,Dhawan LLC Lab,"98
Pall Road",22290
CRM_B,CRM_B_O_ORG_0416_713,Dhawan Llc Lab,Lab,98 pall road,Madanapalle,NJ,22290,US,2025-11-30T00:09:29,Dhawan LLC Lab,"98
Pall Road",22290
CRM_A,CRM_A_O_ORG_0417_989,Raghavan Group Lab,Lab,47/83 saha nagar,Khandwa,TN,552371,IN,2025-12-23T14:57:26,Raghavan Group Lab,"47/83, Saha Nagar",552371
CRM_B,CRM_B_O_ORG_0417_732,Raghavan Group Lab,Lab,47/83 saha nagar,Khandwa,TN,552371,IN,2025-12-17T15:12:22,Raghavan Group Lab,"47/83, Saha Nagar",552371
CRM_A,CRM_A_O_ORG_0418_236,Ravi-Narula Pharmacy,Pharmacy,444 kibe marg,Ajmer,TS,656629,IN,2025-10-12T10:02:38,Ravi-Narula Pharmacy,"444
Kibe Marg",656629
CRM_B,CRM_B_O_ORG_0418_727,Ravi-Narula Pharmacy,Pharmacy,444 kibe marg,Ajmer,TS,656629,IN,2025-11-15T17:10:59,Ravi-Narula Pharmacy,"444
Kibe Marg",656629
CRM_B,CRM_B_O_ORG_0418_151,Ravi-Narula Pharmacy,Pharmacy,444 kibe marg,Ajmer,TS,656629,IN,2026-01-14T12:01:29,Ravi-Narula Pharmacy,"444
Kibe Marg",656629
CRM_A,CRM_A_O_ORG_0419_385,"Wagle, Mammen And Dey Pharmacy",Pharmacy,27/49 basu ganj,Vijayawada,PA,90392,US,2025-11-28T13:20:29,"Wagle, Mammen and Dey Pharmacy","27/49, Basu Ganj",90392
CRM_B,CRM_B_O_ORG_0419_809,"Wagle, Mammen And Dey Pharmacy",Pharmacy,27/49 basu ganj,Vijayawada,PA,90392,US,2026-01-15T20:30:29,"Wagle, Mammen and Dey Pharmacy","27/49, Basu Ganj",90392
